target,gender_F,income_high,income_low,country_USA,country_India,country_UK,age,time_since_last_gift,time_since_first_gift,max_gift,min_gift,mean_gift,number_gift
0,1,0,0,0,0,1,51,891,2623,99,74,87.33333333,3
0,1,0,0,1,0,0,57,530,2657,106,58,83.28571429,7
0,1,0,1,0,1,0,94,863,2645,119,77,91.66666667,3
0,0,0,1,0,1,0,28,776,776,110,110,110,1
0,1,0,0,1,0,0,58,514,2542,139,62,98.83333333,6
0,0,1,0,1,0,0,24,1150,2496,126,72,100.1666667,6
0,1,1,0,0,1,0,40,651,1925,133,72,105.8571429,7
0,0,0,0,1,0,0,46,623,2633,117,56,86.55555556,9
0,0,0,1,1,0,0,30,783,2631,113,65,88,5
0,1,0,0,1,0,0,27,580,1817,76,56,64,3
0,1,0,0,1,0,0,64,834,2102,112,88,104.25,4
0,0,0,0,0,1,0,54,337,2589,113,56,86.6,5
0,1,1,0,1,0,0,52,909,2448,114,80,98.55555556,9
0,1,0,0,0,1,0,52,1377,2669,132,83,96.5,10
0,0,0,0,1,0,0,60,767,2547,116,67,92.625,8
0,1,0,0,0,1,0,63,917,2750,145,73,114.7272727,11
0,0,0,0,1,0,0,31,1384,2220,118,65,94,7
0,0,0,0,0,1,0,49,473,2528,96,42,73,7
0,0,1,0,0,1,0,64,379,2654,100,53,74.14285714,7
0,0,0,1,1,0,0,54,588,2655,106,36,73.85714286,7
0,1,0,0,1,0,0,59,558,2324,130,94,112,2
0,0,0,1,0,0,1,34,490,2172,134,77,97.71428571,7
0,0,1,0,0,0,1,81,829,1594,98,88,92.33333333,3
0,1,0,0,0,0,1,47,1068,1303,96,76,86,2
0,1,0,0,0,1,0,72,375,2076,110,32,76.57142857,7
0,1,0,0,0,1,0,28,287,2311,109,74,88,6
0,1,0,0,0,0,1,52,1168,2460,125,64,93.44444444,9
0,1,0,0,0,1,0,63,620,1501,59,36,49.66666667,3
0,0,0,1,0,0,1,51,796,2491,106,64,85.25,4
0,1,0,0,0,1,0,45,1030,1796,86,58,72,2
0,1,0,1,1,0,0,41,641,2564,112,52,90.625,8
0,0,0,0,1,0,0,64,206,1237,91,29,61,3
0,1,0,0,1,0,0,31,644,2119,139,79,100.6666667,6
0,1,0,0,1,0,0,53,1339,2240,135,98,108.2,5
0,1,0,0,1,0,0,44,294,2540,128,68,89.875,8
0,1,0,0,0,1,0,32,1207,2310,104,61,83,3
0,1,0,1,1,0,0,65,1062,2552,123,61,87.07692308,13
0,1,0,0,0,1,0,59,842,2744,126,80,104,8
0,0,0,0,1,0,0,57,534,534,70,70,70,1
0,1,0,1,1,0,0,73,1292,2658,142,107,120,5
0,1,0,0,1,0,0,97,1132,1220,98,61,78.75,4
0,1,0,0,0,1,0,51,971,2700,107,36,73.81818182,11
0,1,0,0,0,1,0,36,909,2452,131,81,104.75,4
0,1,0,0,0,1,0,48,1080,1875,90,47,64.71428571,7
0,0,0,0,1,0,0,53,211,2474,117,72,92.28571429,7
0,0,0,0,1,0,0,71,861,1841,124,86,99.33333333,3
0,1,0,0,0,1,0,60,186,2696,139,70,110.3333333,6
0,1,0,0,0,1,0,51,754,2505,115,53,94.16666667,6
0,0,0,1,0,1,0,54,658,2348,127,42,95,9
0,1,0,1,0,1,0,31,759,2647,119,67,102.6666667,9
0,1,0,0,1,0,0,52,853,2577,91,57,79.85714286,7
0,0,0,1,1,0,0,54,224,2262,109,73,85.85714286,7
0,1,0,0,0,1,0,64,1121,2447,114,84,95.8,5
0,0,0,1,1,0,0,54,478,2495,91,40,70.71428571,7
0,1,1,0,0,1,0,53,827,827,98,98,98,1
0,0,0,0,1,0,0,64,1303,2739,115,54,90,8
0,1,1,0,0,1,0,47,105,2167,97,61,77.2,5
0,1,0,0,0,0,1,60,519,1599,100,68,91,4
0,1,1,0,1,0,0,23,546,2374,129,56,88.63636364,11
0,1,0,0,0,1,0,36,560,1571,75,49,62.25,4
0,0,0,0,1,0,0,83,619,2055,82,44,66.75,4
0,1,1,0,0,1,0,42,1036,2209,133,93,109.3333333,3
0,1,0,0,1,0,0,79,1103,1962,75,40,63.33333333,3
0,1,0,0,0,1,0,38,141,2156,114,70,92,2
0,0,0,1,1,0,0,71,1526,2540,130,78,104.8,5
0,0,1,0,0,0,1,70,679,2553,146,91,126.75,4
0,1,0,0,0,0,1,45,961,2637,107,49,76.28571429,7
0,0,1,0,1,0,0,61,987,2577,93,48,75.25,4
0,0,0,0,1,0,0,70,649,649,80,80,80,1
0,0,0,0,0,1,0,27,650,2263,121,92,105,3
0,1,0,0,1,0,0,57,603,1403,104,56,79.33333333,3
0,0,0,0,0,1,0,33,1343,2736,102,74,83.8,5
0,1,0,1,0,1,0,51,659,2159,86,80,83,2
0,1,0,1,0,1,0,48,528,2756,95,34,64.9,10
0,1,0,1,0,1,0,68,745,2129,89,48,71.5,8
0,0,0,0,0,1,0,82,1367,2256,121,81,97.6,5
0,1,1,0,0,1,0,60,1351,2737,87,62,76.33333333,3
0,0,0,0,0,1,0,31,433,2392,157,50,95.22222222,9
0,0,0,0,0,1,0,84,398,2118,84,62,73.25,4
0,1,1,0,0,1,0,47,1427,2738,110,77,92.375,8
0,1,0,0,0,1,0,42,622,789,121,83,102,2
0,0,0,0,1,0,0,76,1513,2506,134,59,85.57142857,7
0,1,0,1,1,0,0,60,768,2634,112,44,70.36363636,11
0,0,0,0,1,0,0,48,1426,2340,131,59,86.83333333,6
0,0,1,0,1,0,0,51,692,2304,151,47,90.71428571,7
0,0,0,0,0,1,0,48,919,2625,111,67,86.22222222,9
0,1,0,0,0,1,0,78,1020,2542,118,62,90.33333333,3
0,1,0,1,0,0,1,53,991,991,97,97,97,1
1,0,0,1,1,0,0,71,793,2719,135,45,89.90909091,11
0,0,0,0,1,0,0,55,579,2764,128,53,99,4
0,0,0,1,1,0,0,47,333,2385,112,94,104.3333333,6
0,1,0,0,1,0,0,59,1313,2601,121,68,83.75,4
0,1,0,1,1,0,0,28,807,2480,74,59,67.66666667,3
0,1,0,1,1,0,0,37,847,2593,130,76,106.4285714,14
0,1,1,0,1,0,0,48,855,2603,113,46,78.71428571,7
0,1,0,1,0,0,1,39,783,2449,118,36,84.85714286,7
0,0,0,0,0,0,1,26,560,1404,85,37,65.2,5
0,1,0,1,0,0,1,76,1629,2064,112,64,88.5,6
0,1,0,1,0,0,1,60,712,2749,118,53,95,10
0,0,0,1,0,1,0,59,658,2011,106,77,97.2,5
0,0,0,0,0,1,0,40,1067,2238,127,59,86.28571429,7
0,1,1,0,0,1,0,87,1182,2520,125,81,100.3333333,9
0,1,0,0,1,0,0,37,310,1973,121,66,85.5,4
0,0,0,1,0,1,0,73,852,2631,107,65,86,5
0,1,0,1,1,0,0,45,796,2238,115,89,100.75,4
0,1,0,0,0,0,1,54,1381,2650,120,62,91.27272727,11
0,1,0,0,1,0,0,76,2038,2594,100,53,83.8,5
0,0,0,0,1,0,0,66,1491,2601,120,84,97.8,5
1,1,0,0,0,0,1,54,818,2765,109,63,94.18181818,11
0,1,0,0,1,0,0,55,623,623,100,100,100,1
0,1,1,0,0,1,0,89,1003,2434,122,89,106,4
0,0,0,0,0,0,1,28,229,1667,114,67,93.5,6
0,1,0,1,0,1,0,62,931,2544,91,42,71.25,8
0,1,0,0,0,1,0,82,515,2285,93,78,84,3
0,1,0,0,1,0,0,60,914,2664,134,60,104.7272727,11
0,1,0,0,1,0,0,43,1052,2571,126,39,81.6,10
0,1,0,1,0,1,0,61,1152,1152,96,96,96,1
0,1,0,0,1,0,0,59,931,2558,132,64,94.33333333,3
0,0,0,0,0,0,1,64,922,2595,122,69,89.25,8
0,1,0,0,0,1,0,61,604,2567,126,75,96.6,5
0,1,0,0,0,1,0,57,68,2646,82,49,61.25,4
0,0,0,1,0,1,0,35,1247,2433,120,71,98.66666667,3
0,1,0,0,0,1,0,40,1080,1871,93,90,91.5,2
0,0,0,0,1,0,0,48,954,2749,127,76,93.42857143,7
1,0,0,0,0,1,0,59,667,1927,127,80,101.3333333,3
0,0,0,0,1,0,0,24,1185,2290,95,63,79,2
0,0,0,0,1,0,0,49,809,2652,94,26,71,9
0,1,0,0,1,0,0,89,240,240,41,41,41,1
0,0,0,1,0,1,0,55,389,2407,102,36,65.57142857,7
0,0,0,1,0,1,0,49,684,1253,93,46,76.33333333,3
0,0,0,0,0,1,0,48,1059,1059,75,75,75,1
0,1,0,0,0,1,0,70,586,1464,104,59,75.66666667,3
0,1,0,1,1,0,0,76,630,2178,100,74,84.66666667,3
0,0,1,0,0,1,0,46,676,2204,101,66,88.66666667,3
0,1,0,0,0,1,0,53,958,2679,83,61,74,5
0,1,0,1,1,0,0,62,1082,2481,120,75,95.75,4
1,1,0,0,0,0,1,64,130,2403,146,86,107.8333333,6
0,0,0,0,0,1,0,71,665,2243,99,59,80,5
0,1,0,0,1,0,0,44,1663,2366,122,83,100.75,4
0,1,0,0,1,0,0,70,960,2742,76,35,63.2,5
0,0,0,0,0,1,0,57,890,2569,94,59,79.66666667,6
0,1,1,0,0,1,0,64,790,2497,113,49,82.4,5
0,1,0,0,1,0,0,41,78,2634,113,82,96.66666667,3
0,1,0,0,0,1,0,75,612,1568,79,48,61,3
0,0,0,1,0,1,0,61,825,2673,106,55,77.8,5
0,1,0,0,1,0,0,60,463,2593,105,54,83.5,10
0,0,0,0,1,0,0,44,670,2487,124,95,108.75,4
0,0,0,0,0,1,0,34,548,2705,120,59,97.66666667,9
0,1,0,0,0,1,0,40,367,389,77,65,71,2
0,0,0,0,0,1,0,58,443,567,129,117,123,2
0,1,0,0,0,1,0,60,325,461,83,70,76.5,2
0,0,1,0,0,1,0,32,858,1919,113,45,77.5,8
0,1,0,0,0,1,0,41,1655,2763,126,66,92.4,10
0,1,1,0,0,0,1,76,799,846,98,87,92.5,2
0,0,1,0,0,1,0,60,404,749,99,69,84,2
0,1,1,0,1,0,0,67,835,2724,120,80,93.5,8
0,0,0,0,1,0,0,38,779,779,66,66,66,1
0,1,0,0,1,0,0,97,626,2704,96,53,74.4,5
0,1,0,0,1,0,0,73,581,2305,109,78,93,3
0,1,0,0,1,0,0,32,657,2634,137,85,115.25,4
0,1,0,1,0,1,0,39,519,519,100,100,100,1
0,1,0,0,0,0,1,81,770,2729,138,38,100.0833333,12
0,0,0,0,1,0,0,59,675,2065,87,67,73.75,4
0,1,0,0,1,0,0,59,622,2426,118,54,97,8
0,1,0,0,0,0,1,36,784,2370,123,80,104.75,8
0,1,0,0,1,0,0,33,642,2528,102,73,85,6
0,1,0,0,1,0,0,37,789,1862,115,94,102.3333333,3
0,1,1,0,0,1,0,28,779,2570,119,88,107.3333333,3
0,0,1,0,0,1,0,84,401,2633,94,48,71.28571429,7
0,0,0,0,1,0,0,45,1423,2316,106,99,102.5,2
0,0,0,0,0,1,0,40,433,1172,107,60,83.5,2
0,1,0,0,0,1,0,41,664,2158,143,59,103.8333333,6
0,1,0,0,0,0,1,32,1064,2612,131,85,107.8571429,7
0,1,0,0,0,1,0,75,812,812,86,86,86,1
1,1,0,0,0,1,0,73,32,1941,131,66,96.33333333,6
0,1,0,0,0,1,0,82,707,2523,109,40,74.36363636,11
0,1,0,0,0,0,1,27,1005,2675,111,63,90.66666667,6
0,1,1,0,0,1,0,41,874,2364,109,61,87.16666667,6
0,1,0,0,1,0,0,43,1223,1448,58,27,42.5,2
0,1,0,0,0,1,0,29,759,759,87,87,87,1
0,0,0,0,1,0,0,26,513,2655,121,64,93,11
0,1,0,0,0,1,0,62,870,2568,84,72,78.2,5
0,1,0,0,0,0,1,49,584,2100,108,60,89.66666667,3
0,1,0,0,0,1,0,28,49,2597,114,42,78,2
0,1,0,0,0,1,0,35,180,180,83,83,83,1
0,0,0,0,1,0,0,87,315,2178,116,76,84.42857143,7
1,1,0,1,0,1,0,43,56,2304,109,52,83.66666667,6
0,0,1,0,0,0,1,99,313,2600,66,48,57,2
0,0,0,0,0,1,0,41,542,2485,101,42,79.33333333,9
0,1,0,1,0,1,0,28,963,2691,117,91,100,3
0,1,0,1,0,1,0,37,344,2655,98,36,68.66666667,6
0,0,1,0,0,1,0,40,407,2434,156,103,124.625,8
0,0,0,0,1,0,0,53,712,2657,118,53,85.8,10
0,1,0,0,1,0,0,52,998,2162,96,44,72,3
0,0,0,0,0,1,0,44,348,1505,91,57,78.2,5
1,1,1,0,0,1,0,67,674,674,120,120,120,1
0,0,0,1,0,1,0,58,291,1787,126,76,105,6
0,0,0,0,0,1,0,45,568,2363,121,97,104.2,5
0,1,0,0,1,0,0,23,630,2141,106,98,102,2
0,0,1,0,0,1,0,63,552,552,85,85,85,1
0,1,0,0,0,1,0,29,1193,2273,109,86,95.66666667,3
0,1,1,0,1,0,0,61,498,1701,113,47,73.22222222,9
0,1,0,0,0,1,0,61,608,2514,93,59,76.6,5
0,0,0,0,1,0,0,56,732,2381,119,67,101,7
0,0,0,0,0,1,0,28,806,811,128,97,112.5,2
0,1,0,1,0,1,0,51,446,2596,94,37,75.2,10
0,0,0,0,0,1,0,53,628,2413,121,56,84.33333333,6
0,1,1,0,1,0,0,60,756,1524,93,47,73.2,5
0,1,0,0,1,0,0,70,892,1452,136,92,116.25,4
0,0,0,1,0,1,0,51,1297,1688,95,84,89.5,2
0,1,0,0,0,0,1,27,951,2322,99,75,82.83333333,6
0,0,0,0,1,0,0,84,468,2744,138,95,116.5,2
0,1,0,0,1,0,0,47,1115,2505,85,78,81.5,2
0,1,0,1,0,1,0,48,655,2745,142,70,106.4285714,7
0,1,0,0,1,0,0,61,980,2746,91,62,82.6,5
0,1,1,0,0,1,0,27,257,257,98,98,98,1
0,1,1,0,0,1,0,60,1194,2518,129,52,84.44444444,9
0,1,0,0,0,1,0,32,851,2648,118,50,88.33333333,9
0,0,0,0,0,1,0,49,1123,2684,129,93,106.1428571,7
0,0,0,0,0,1,0,64,714,2431,132,87,106.6666667,3
0,1,0,0,1,0,0,34,1197,2432,119,60,91.57142857,7
0,0,0,0,0,1,0,64,820,2509,110,62,80.8,5
0,0,0,1,0,0,1,59,627,2032,136,77,103.2,5
0,1,0,0,0,0,1,56,301,1950,153,123,133.6666667,3
0,1,0,1,0,1,0,49,806,1809,119,90,106,4
0,0,0,1,0,1,0,65,646,1636,104,61,84,5
0,0,0,0,1,0,0,86,863,2208,117,86,100.5,4
0,0,0,1,1,0,0,30,799,1890,126,84,109.25,4
0,1,0,0,1,0,0,24,94,2766,125,79,99,7
0,0,0,0,1,0,0,40,430,2743,139,123,131.6666667,3
1,0,0,0,1,0,0,28,908,2577,148,107,122.3333333,3
0,1,0,0,0,1,0,70,399,2726,118,88,105.25,4
0,1,1,0,0,1,0,50,616,2733,82,62,69.75,4
0,0,0,0,0,1,0,20,1455,2101,115,83,97.66666667,3
0,1,0,0,1,0,0,83,712,2765,120,40,80.76923077,13
0,1,0,0,1,0,0,81,1627,2396,91,69,77,3
0,0,0,0,0,1,0,57,650,2231,113,60,85.5,6
1,1,0,0,1,0,0,29,702,1808,134,66,103.5,4
0,0,1,0,0,1,0,60,1926,1926,99,99,99,1
0,1,0,0,1,0,0,61,1014,2761,125,70,104.8333333,6
0,1,0,0,1,0,0,55,950,2511,106,39,70.5,6
0,0,0,0,1,0,0,90,1701,2163,90,40,62.25,4
0,1,0,1,0,1,0,67,921,2551,140,97,116.7777778,9
0,1,0,0,1,0,0,23,383,2418,94,80,88.33333333,3
0,1,0,0,0,0,1,38,649,649,129,129,129,1
0,1,0,1,0,1,0,47,691,2745,101,58,80,8
0,0,0,1,1,0,0,37,773,2248,133,77,99.5,6
0,1,0,0,0,1,0,58,1066,2575,111,63,84.6,5
0,0,0,0,0,1,0,74,673,673,78,78,78,1
0,1,0,0,0,1,0,73,295,2458,123,27,81.28571429,7
0,1,0,0,1,0,0,21,787,2700,112,48,85.5,12
0,1,0,0,0,0,1,59,476,2613,142,97,122,6
0,1,0,1,0,1,0,36,859,2330,110,55,73.42857143,7
0,1,0,1,0,1,0,47,686,2409,137,83,109,7
0,1,0,0,0,1,0,54,657,1796,143,91,107,8
0,0,0,0,1,0,0,39,722,2624,114,28,84.66666667,9
0,1,0,0,0,1,0,99,1289,2723,116,56,88,11
0,1,0,0,0,1,0,29,1180,2703,144,94,111.8333333,6
0,1,0,0,0,1,0,68,1234,2572,99,81,90,3
0,1,0,1,0,1,0,34,763,2117,108,82,93.25,4
0,1,1,0,1,0,0,62,2126,2717,132,50,98.22222222,9
0,0,0,0,1,0,0,54,620,2528,126,57,93,7
0,0,1,0,1,0,0,47,683,2753,109,64,90.42857143,7
1,0,1,0,0,0,1,57,1044,2555,127,85,110.1,10
1,1,0,0,1,0,0,62,645,2458,119,59,80.23076923,13
0,1,0,1,1,0,0,71,411,2648,93,49,79.4,5
0,1,0,0,1,0,0,45,299,2466,74,62,66.5,4
0,1,0,0,0,1,0,61,562,2646,87,62,78.66666667,3
0,0,0,1,1,0,0,44,566,2439,120,107,116.1666667,6
0,0,0,0,1,0,0,75,445,2696,107,79,95.42857143,7
0,1,0,1,0,1,0,36,771,2612,115,72,95.8,10
0,1,1,0,0,0,1,60,317,1797,111,76,98.25,4
0,0,0,1,1,0,0,22,51,1036,89,86,88,3
0,0,0,0,0,0,1,77,472,2532,113,80,97.2,10
0,1,0,1,1,0,0,56,1133,2635,106,62,83.16666667,12
0,0,0,1,0,1,0,47,378,1909,81,67,74,2
0,0,0,0,1,0,0,40,864,1658,95,48,71.5,2
0,0,0,0,0,1,0,58,1091,2477,112,72,87.83333333,6
0,0,0,0,1,0,0,86,653,2315,124,51,87.33333333,6
0,0,0,0,0,1,0,33,1302,2684,115,64,88.2,5
0,0,0,0,0,1,0,25,747,2357,97,60,78.75,4
0,0,1,0,0,1,0,66,1673,2605,149,70,116.4,5
0,0,0,1,0,1,0,60,1169,2723,91,36,71.16666667,6
0,0,0,1,0,1,0,45,798,2756,119,49,87.25,8
0,0,0,0,0,1,0,67,670,2032,114,31,83.75,4
0,1,0,0,1,0,0,22,372,372,144,144,144,1
0,1,1,0,1,0,0,56,470,2568,83,65,73.42857143,7
0,0,0,0,1,0,0,28,985,2273,100,51,80.33333333,3
0,1,0,0,0,1,0,55,522,2574,100,65,81.8,5
0,0,0,1,0,1,0,63,1086,1774,122,42,83.33333333,3
0,0,0,0,1,0,0,55,346,2103,99,37,68.5,4
0,0,0,0,1,0,0,31,997,997,89,89,89,1
0,1,0,0,0,1,0,71,533,2176,115,68,88.8,5
0,0,0,0,1,0,0,39,567,567,82,82,82,1
0,0,0,0,0,1,0,84,772,2404,135,101,115,4
0,1,0,0,1,0,0,38,1056,2770,119,68,99.2,5
0,0,0,0,0,1,0,56,465,2529,132,99,115.3333333,3
0,1,0,0,1,0,0,42,963,2650,131,81,95,6
0,1,0,0,0,0,1,58,493,2695,121,65,88.5,6
0,0,0,0,0,1,0,67,465,2497,109,65,77,6
0,1,0,0,1,0,0,42,793,2513,122,96,107.4,5
0,1,0,0,0,1,0,60,959,2430,140,77,103.9,10
0,1,0,0,0,1,0,73,500,2708,128,54,89.55555556,9
0,1,0,0,0,1,0,64,975,2733,91,55,77.16666667,6
0,1,0,1,0,0,1,32,685,2431,92,82,87,2
0,0,0,0,0,1,0,64,800,2429,98,70,84,2
0,0,0,0,0,1,0,53,1036,1036,111,111,111,1
0,0,0,0,1,0,0,40,766,2674,107,81,92.8,5
0,0,0,0,1,0,0,48,1360,2654,109,61,79.6,5
1,1,0,0,1,0,0,71,652,2724,119,67,92,3
1,0,0,0,0,1,0,72,448,1806,122,98,108.75,4
0,0,1,0,1,0,0,60,397,2161,129,72,90.75,4
0,1,1,0,0,1,0,65,335,2005,92,58,74.2,5
0,1,0,0,0,1,0,89,302,1481,121,83,96.66666667,3
0,1,0,1,1,0,0,88,655,2538,110,58,88.81818182,11
0,1,0,0,0,1,0,45,312,2281,109,104,106.5,2
0,1,0,0,0,1,0,80,559,559,86,86,86,1
0,1,0,0,0,1,0,45,558,2706,83,55,75.85714286,7
0,1,0,1,0,0,1,23,677,2610,139,108,121.75,4
0,1,0,0,0,1,0,52,647,2347,112,65,93,4
0,0,0,0,1,0,0,52,550,2221,107,70,83.66666667,3
0,0,0,0,0,1,0,38,826,2765,88,47,63.66666667,3
0,0,1,0,1,0,0,56,1388,2576,118,56,86.16666667,6
1,1,0,0,1,0,0,60,1144,2286,126,74,96,3
0,1,0,0,0,1,0,65,745,1791,115,85,97,4
0,1,0,0,0,1,0,51,564,1901,115,71,97.8,5
0,1,0,1,1,0,0,65,486,1403,102,71,82,5
0,1,1,0,1,0,0,72,123,1993,95,55,75.77777778,9
0,0,0,0,0,1,0,42,623,2671,109,71,94.85714286,7
1,0,0,1,0,0,1,58,634,2663,104,45,86.125,8
0,0,0,0,0,1,0,72,1001,2757,105,37,71,8
0,1,0,1,0,1,0,60,1091,2485,114,56,83.16666667,6
0,1,1,0,0,1,0,40,535,1073,82,41,61.5,2
0,0,0,0,0,0,1,60,387,2350,136,82,108.8,5
0,1,0,0,1,0,0,81,1086,2350,94,68,79.5,6
0,1,0,0,1,0,0,48,175,2688,118,82,97.71428571,7
0,1,1,0,0,0,1,43,615,1884,100,57,78.27272727,11
0,1,0,1,0,1,0,39,1522,1522,110,110,110,1
0,1,0,0,0,1,0,69,1142,2396,100,60,79.8,5
0,0,0,0,1,0,0,57,1171,1868,145,101,117.2857143,7
0,1,1,0,0,1,0,49,143,1329,121,70,89,3
0,1,0,1,0,0,1,32,471,2728,102,75,93.2,5
1,0,0,0,1,0,0,60,950,2701,104,58,80.83333333,6
0,1,0,0,0,1,0,37,674,2771,93,47,72.83333333,6
0,1,0,1,0,1,0,62,1414,2332,115,70,93.5,6
0,1,0,0,1,0,0,40,1066,2721,73,68,70.5,2
0,0,0,1,0,1,0,33,764,764,99,99,99,1
0,1,0,0,0,1,0,73,696,2194,98,61,80.4,5
0,0,0,0,0,1,0,51,360,1200,90,52,69,3
0,0,1,0,0,1,0,60,807,2659,129,69,105.5,4
0,0,0,0,1,0,0,38,772,772,99,99,99,1
0,1,0,0,1,0,0,38,1076,2321,114,60,78.4,5
1,0,1,0,1,0,0,35,666,2742,138,69,110.1,10
0,1,0,0,1,0,0,58,534,2645,133,73,102.3333333,9
0,0,1,0,0,1,0,53,967,2701,104,27,70.8,5
0,0,0,0,1,0,0,43,1371,2689,143,72,91,8
0,1,0,0,1,0,0,58,580,2632,134,80,99.18181818,11
0,1,1,0,0,1,0,47,350,2717,91,49,69.75,4
0,0,0,0,0,1,0,47,754,2720,133,84,106,6
0,0,0,0,0,1,0,54,368,2468,138,83,114.3333333,6
0,0,0,0,0,1,0,54,1115,2586,107,91,97.75,4
0,0,0,0,0,1,0,38,525,2507,123,105,114.6666667,3
0,1,1,0,0,1,0,24,417,2204,101,79,88.66666667,3
0,1,0,1,0,1,0,36,802,2444,127,62,90,5
0,1,1,0,0,1,0,70,342,2305,133,77,102.5,6
0,0,0,0,1,0,0,55,1399,1898,87,71,81,3
0,0,0,0,0,1,0,39,459,465,107,76,91.5,2
0,1,0,0,0,1,0,49,1507,2735,137,77,90.2,5
0,0,1,0,0,0,1,26,689,2763,126,68,97.44444444,9
0,1,0,1,1,0,0,42,951,2597,100,68,87,7
0,0,0,0,0,1,0,44,816,2425,96,66,82,3
0,0,0,0,1,0,0,35,490,495,111,19,65,2
0,0,0,0,0,1,0,62,650,2718,134,76,100,5
0,0,1,0,1,0,0,66,1394,2565,111,9,56.4,5
0,0,0,0,0,1,0,43,662,2330,130,84,106.1666667,6
0,1,1,0,1,0,0,28,1168,2632,109,56,87.6,5
0,1,0,0,0,1,0,62,1257,2654,99,44,69,10
0,0,1,0,1,0,0,56,789,2721,93,88,90.33333333,3
0,0,0,0,0,0,1,53,919,2667,111,43,88.44444444,9
0,1,1,0,0,1,0,58,702,2469,137,51,85,7
0,0,0,0,0,1,0,60,897,2524,131,59,99,8
0,1,0,0,1,0,0,60,670,2326,138,81,103.25,4
0,1,0,0,0,1,0,83,898,2738,112,79,95,4
0,1,0,1,1,0,0,34,410,2447,113,53,80.4,5
0,0,0,0,0,1,0,48,694,2084,131,82,101.2,5
0,0,1,0,0,1,0,21,644,2532,122,69,101.5454545,11
0,0,0,0,1,0,0,48,698,2058,103,90,96.5,2
0,0,0,0,0,1,0,36,658,2763,110,51,87.5,8
0,1,0,0,0,0,1,27,974,2305,97,45,69.77777778,9
0,1,0,0,0,1,0,45,644,644,49,49,49,1
0,0,1,0,0,1,0,69,295,1431,94,91,92.5,2
0,0,0,0,0,1,0,21,1236,1236,120,120,120,1
0,0,0,0,0,1,0,71,953,2718,127,83,98.2,5
0,1,0,0,0,1,0,51,619,2521,126,68,91.66666667,6
0,1,0,0,0,1,0,74,894,2687,110,85,103.1428571,7
0,0,0,0,1,0,0,68,641,2064,103,46,74.2,5
0,1,0,0,1,0,0,71,994,1554,119,102,110.5,2
0,0,1,0,0,1,0,49,578,1618,62,22,49.4,5
1,1,0,0,0,0,1,35,892,892,130,130,130,1
0,0,0,0,0,1,0,70,685,685,101,101,101,1
0,0,1,0,1,0,0,32,566,2727,98,46,72.2,10
0,1,0,0,1,0,0,46,444,1262,107,101,104,2
0,0,0,1,0,1,0,40,242,2083,106,54,88.6,10
0,0,1,0,1,0,0,53,1284,1559,70,60,66.33333333,3
0,1,1,0,1,0,0,27,1542,2572,120,53,72.8,5
0,0,0,0,0,1,0,28,896,1013,82,66,74,2
0,0,0,0,0,1,0,46,775,1914,107,87,100.8,5
0,0,1,0,1,0,0,43,1050,2488,120,76,92.71428571,7
0,1,1,0,0,0,1,56,911,2696,114,44,83.54545455,11
0,0,0,1,1,0,0,45,1062,2024,95,50,72.66666667,3
0,0,0,1,1,0,0,33,805,2725,126,72,103.6666667,6
0,1,1,0,0,1,0,47,359,508,123,104,113.5,2
0,1,1,0,0,1,0,52,802,1599,92,63,77.5,4
0,0,1,0,0,0,1,79,448,448,126,126,126,1
0,1,0,1,0,0,1,29,563,2172,113,85,97.2,5
0,1,0,1,1,0,0,96,751,751,91,91,91,1
0,0,0,0,0,1,0,90,598,598,121,121,121,1
0,1,0,0,0,1,0,53,436,1601,95,68,83.25,4
0,0,0,0,1,0,0,51,880,880,92,92,92,1
0,1,0,0,1,0,0,47,793,2564,111,100,105.5,2
0,0,0,1,0,1,0,58,847,847,77,77,77,1
0,0,1,0,0,1,0,66,129,2764,150,70,111.2,10
0,1,1,0,0,1,0,30,240,1955,132,63,93,4
0,0,0,0,1,0,0,31,237,237,130,130,130,1
0,1,0,0,0,1,0,70,583,2348,120,55,93.83333333,6
0,1,0,1,0,0,1,89,949,2495,106,45,83.16666667,6
0,1,1,0,1,0,0,75,1104,2404,147,98,116.6666667,3
0,0,0,0,0,1,0,93,654,2732,114,46,74.77777778,9
0,0,0,0,0,1,0,61,761,761,78,78,78,1
0,0,0,0,0,1,0,51,793,2081,113,70,85,5
0,1,0,0,1,0,0,60,406,2523,132,86,112.5714286,7
0,0,1,0,0,1,0,62,758,758,83,83,83,1
0,0,0,1,0,1,0,47,790,2565,77,59,68,2
0,1,0,1,0,0,1,50,1224,2111,120,75,102.1666667,6
1,0,1,0,1,0,0,67,879,2749,117,61,86.45454545,11
0,1,0,0,1,0,0,60,981,1954,146,84,125,3
0,1,0,0,1,0,0,49,228,2259,124,79,97,3
0,1,0,0,0,1,0,23,912,2698,140,60,112.4444444,9
0,1,0,0,0,1,0,60,812,812,85,85,85,1
0,0,0,0,0,1,0,40,914,2288,88,68,75,5
0,0,0,0,0,0,1,61,887,2569,166,67,102.2,5
0,1,0,1,0,1,0,79,431,2757,134,99,112.5,4
0,1,0,1,0,1,0,43,890,2379,109,80,95,3
0,1,0,0,0,1,0,39,837,2722,111,62,88.27272727,11
0,1,1,0,0,1,0,86,221,1992,77,27,60.88888889,9
